freq	iccs	unit	geo	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 
A	ICCS0301	NR	Netherlands	10495.0	10245.0	5470.0	5190.0	4865.0	4420.0	4290.0	4160.0	4735.0	4805.0	5155.0	4300.0	4020.0	4670.0	5895.0	4970.0
A	ICCS0301	NR	Norway	3261.0	3239.0	3318.0	3612.0	3576.0	3526.0	3746.0	4359.0	5560.0	5635.0	5796.0	5065.0	5060.0	5775.0	5179.0	5262.0
A	ICCS0301	NR	Poland						3055.0	2931.0	2755.0	3155.0	3221.0	3328.0	3560.0	2939.0	3214.0	3372.0	3515.0
A	ICCS0301	NR	Portugal	2251.0	2556.0	2206.0	2182.0	2134.0	2136.0	2331.0	2445.0	2473.0	2538.0	2463.0	2701.0	2434.0	2719.0	3024.0	3218.0
A	ICCS0301	NR	Romania	1566.0	1605.0	1486.0	1325.0	1541.0	1736.0	1516.0	1740.0	1789.0	1528.0	1751.0	1912.0	1914.0	2345.0	2694.0	3217.0
A	ICCS0301	NR	Serbia	400.0	412.0	453.0	457.0	395.0	262.0	288.0	251.0	283.0	313.0	461.0	559.0	486.0	662.0	484.0	537.0
A	ICCS0301	NR	Sweden	14058.0	14998.0	15537.0	16095.0	16174.0	14891.0	16910.0	15237.0	17681.0	18874.0	19272.0	19960.0	21144.0	22598.0	20940.0	20210.0
A	ICCS0301	NR	Slovenia	312.0	375.0	403.0	323.0	289.0	292.0	224.0	172.0	230.0	223.0	187.0	241.0	215.0	238.0	289.0	344.0
A	ICCS0301	NR	Slovakia						645.0	683.0	645.0	656.0	705.0	667.0	698.0	619.0	591.0	600.0	588.0
A	ICCS0301	NR	England and Wales	35310.0	37307.0	39114.0	38298.0	38930.0	46866.0	78787.0	106536.0	122190.0	151120.0	162030.0					
A	ICCS0301	NR	Scotland	4811.0	4850.0	5232.0	6232.0	6734.0	8114.0	8554.0	9314.0	10073.0	11628.0	12705.0					
A	ICCS0301	NR	Northern Ireland	1777.0	1769.0	1868.0	1840.0	1859.0	2153.0	2582.0	2910.0	3182.0	3356.0	3621.0					
A	ICCS0301	NR	Kosovo	161.0	137.0	122.0	125.0	142.0	201.0	95.0	94.0	99.0	441.0	363.0	153.0				
A	ICCS0301	P_HTHAB	Albania	1.8	1.98		1.55			3.35	5.16	4.17	3.93	3.8	5.38	5.09	4.77	6.05	4.85
A	ICCS0301	P_HTHAB	Austria	50.37	46.02	41.86	47.25	48.05	44.72	41.9	40.57	50.53	48.48	50.16	50.9	46.52	48.74	55.33	59.83
A	ICCS0301	P_HTHAB	Belgium	101.05	98.66	100.77	102.72	96.77	102.13	61.69	61.3	69.24	76.06	76.65	84.13	82.72	94.07	99.64	98.95
A	ICCS0301	P_HTHAB	Bulgaria	9.96	9.72	9.38	8.81	9.36	8.68	8.42	8.37	7.74	9.19	8.16	8.64	8.17	7.91	8.29	9.68
A	ICCS0301	P_HTHAB	Switzerland		38.79	32.0	35.78	32.44	33.54	33.75	32.9	32.93	44.6	33.51	32.0	33.8	35.18	36.01	33.9
A	ICCS0301	P_HTHAB	Cyprus	12.49	9.79	9.64	5.6	3.83	2.77	2.21	2.48	2.83	2.34	3.36	1.94	3.38	7.03	6.3	11.7
A	ICCS0301	P_HTHAB	Czechia	16.24	16.59	12.78	13.88	13.42	13.47	13.62	13.49	13.2	13.37	13.65	14.65	13.59	14.89	17.32	17.22
A	ICCS0301	P_HTHAB	Germany	69.07	59.86	44.7	45.32	45.16	43.88	43.28	42.2	45.23	42.19	49.02	49.05	49.39	50.26	59.7	63.35
A	ICCS0301	P_HTHAB	Denmark	33.09	30.32	36.32	33.56	34.12	32.9	42.08	46.13	66.46	83.41	95.83	84.31	92.22	108.61	107.19	114.05
A	ICCS0301	P_HTHAB	Estonia	20.02	19.02	13.35	13.54	18.71	18.18	15.12	21.6	20.59	19.69	22.44	26.8	23.33	29.55	27.26	31.19
A	ICCS0301	P_HTHAB	Greece	6.1	8.33	4.59	3.91	4.38	4.25	4.26	5.1	4.57	4.21	3.94	2.83	5.07	9.05	10.52	10.05
A	ICCS0301	P_HTHAB	Spain	23.84	21.03	21.41	21.2	19.24	19.1	20.36	16.14	18.79	20.34	24.89	27.76	23.48	31.47	35.4	39.76
A	ICCS0301	P_HTHAB	Finland	51.15	39.41	44.55	58.77	59.87	55.06	51.82	50.66	58.1	55.49	64.16	72.65	73.52	90.64	92.07	109.69
A	ICCS0301	P_HTHAB	France	37.54	36.14	35.51	36.74	41.03	42.34	46.95	50.06	53.22	59.41	71.63	82.2	83.55	109.62	122.71	131.26
A	ICCS0301	P_HTHAB	Croatia	17.74	15.41	9.23	8.81	8.02	13.51	14.22	14.32	17.11	11.92	14.35	21.05	14.69	22.07	18.59	21.71
A	ICCS0301	P_HTHAB	Hungary	4.62	6.54	6.76	6.3	6.99	60.29	7.83	17.11	6.1	6.0	5.53	3.94	5.16	4.86	6.06	5.59
A	ICCS0301	P_HTHAB	Ireland	26.91	31.98	46.88	39.53	40.04	38.73	40.19	49.3	53.85	52.9	58.09	58.28	52.37	59.03	61.87	55.81
A	ICCS0301	P_HTHAB	Iceland						227.12	128.66	134.31	149.76	140.68	158.13	184.32	142.8	175.17	165.32	129.98
A	ICCS0301	P_HTHAB	Italy						7.52	7.82	7.42	7.44	8.44	8.9	9.03	8.25	9.73	11.54	11.43
A	ICCS0301	P_HTHAB	Liechtenstein						16.29	21.55	24.09	23.92	21.16	23.61	15.63	28.39	15.36	35.62	50.41
A	ICCS0301	P_HTHAB	Lithuania	11.45	11.37	16.36	17.33	14.68	8.58	10.77	9.0	7.2	7.94	7.8	6.8	4.51	5.26	5.02	6.33
A	ICCS0301	P_HTHAB	Luxembourg		72.95	64.93	69.16	75.83	66.48	65.31	58.26	45.64	39.45	37.71	48.22	46.16	54.83	60.74	46.16
A	ICCS0301	P_HTHAB	Latvia						22.33	27.63	23.46	11.17	13.44	15.25	15.78	16.2	17.69	21.27	29.26
A	ICCS0301	P_HTHAB	Montenegro	6.5	7.62	7.11	3.87	3.87	4.03	4.99	4.18	3.54	3.7	3.7	5.95	4.34	5.8	6.48	6.49
A	ICCS0301	P_HTHAB	North Macedonia						7.32	6.54	5.8	5.5	4.92		4.19	5.44	4.5	4.84	7.1
A	ICCS0301	P_HTHAB	Malta	19.62	19.95	21.98	16.63	19.64	22.31	18.1	24.22	19.54	16.95	19.55	24.11	17.3	26.74	27.06	28.96
A	ICCS0301	P_HTHAB	Netherlands	63.97	62.14	33.0	31.16	29.08	26.34	25.49	24.61	27.89	28.13	30.0	24.88	23.09	26.72	33.51	27.9
A	ICCS0301	P_HTHAB	Norway	68.83	67.48	68.29	73.41	71.72	69.8	73.34	84.37	106.7	107.16	109.45	95.06	94.27	107.12	95.46	95.86
A	ICCS0301	P_HTHAB	Poland						8.03	7.71	7.25	8.31	8.48	8.76	9.38	7.74	8.49	8.96	9.56
A	ICCS0301	P_HTHAB	Portugal	21.33	24.2	20.86	20.64	20.24	20.37	22.35	23.57	23.91	24.62	23.93	26.28	23.64	26.4	29.21	30.6
A	ICCS0301	P_HTHAB	Romania	7.59	7.85	6.92	6.19	7.67	8.67	7.6	8.76	9.05	7.78	8.97	9.85	9.9	12.21	14.15	16.88
A	ICCS0301	P_HTHAB	Serbia	5.43	5.62	6.2	6.3	5.47	3.65	4.03	3.53	4.0	4.45	6.58	8.03	7.02	9.63	7.12	8.09
A	ICCS0301	P_HTHAB	Sweden	153.09	162.03	166.34	170.94	170.56	155.83	175.33	156.32	179.48	188.83	190.43	195.11	204.73	217.72	200.34	192.08
A	ICCS0301	P_HTHAB	Slovenia	15.52	18.45	19.68	15.75	14.06	14.18	10.86	8.33	11.14	10.79	9.04	11.58	10.26	11.29	13.72	16.25
A	ICCS0301	P_HTHAB	Slovakia						11.92	12.61	11.9	12.09	12.97	12.25	12.81	11.34	10.82	11.04	10.83
A	ICCS0301	P_HTHAB	England and Wales	64.65	67.78	70.52	68.47	69.06	82.57	137.79	184.81	210.19	258.05	274.81					
A	ICCS0301	P_HTHAB	Scotland	86.98	92.97	99.72	118.02	126.91	152.52	160.26	173.76	186.92	214.75	233.68					
A	ICCS0301	P_HTHAB	Northern Ireland	100.37	99.04	103.83	101.68	102.2	117.87	140.53	157.62	171.35	179.79	193.02					
A	ICCS0301	P_HTHAB	Kosovo	7.48	6.28	5.53	6.97					5.59	24.73	20.18	8.52				
A	ICCS03011	NR	Albania	39.0	34.0	24.0	22.0	24.0	39.0	41.0	71.0	44.0	43.0	42.0	77.0	65.0	65.0	57.0	50.0
A	ICCS03011	NR	Austria	693.0	779.0	1221.0	1314.0	1256.0	1295.0	1164.0	1130.0	1231.0	1492.0	1666.0	1676.0	1684.0	1841.0	2055.0	2328.0
A	ICCS03011	NR	Bosnia and Herzegovina	35.0	29.0	46.0	35.0	41.0	35.0	27.0	36.0	27.0	25.0	34.0	26.0	18.0	20.0	24.0	36.0
A	ICCS03011	NR	Belgium	3231.0	3152.0	3308.0	3397.0	3405.0	3345.0	3188.0	3231.0	3443.0	3727.0	3867.0	4221.0	4001.0	4611.0	4676.0	4409.0
A	ICCS03011	NR	Bulgaria	262.0	246.0	211.0	157.0	187.0	164.0	148.0	119.0	127.0	142.0	113.0	131.0	109.0	80.0	96.0	75.0
A	ICCS03011	NR	Switzerland	612.0	666.0	543.0	552.0	569.0	571.0	556.0	532.0	588.0	619.0	626.0	679.0	713.0	757.0	867.0	839.0
A	ICCS03011	NR	Cyprus	34.0	27.0	36.0	45.0	31.0	23.0	17.0	21.0	22.0	19.0	28.0	16.0	28.0	55.0	57.0	41.0
A	ICCS03011	NR	Czechia	529.0	480.0	586.0	675.0	669.0	589.0	669.0	598.0	649.0	598.0	651.0	683.0	639.0	1491.0	1713.0	1748.0
A	ICCS03011	NR	Germany	7292.0	7314.0	7724.0	7539.0	8031.0	7408.0	7345.0	7022.0	7919.0	8310.0	9036.0	9576.0	10122.0	10410.0	12558.0	13108.0
A	ICCS03011	NR	Denmark	975.0	878.0	954.0	853.0	869.0	839.0	837.0	1051.0	1679.0	1803.0	2217.0	2051.0	2175.0	2658.0	2831.0	2375.0
A	ICCS03011	NR	Estonia	160.0	124.0	81.0	91.0	143.0	135.0	147.0	161.0	152.0	150.0	212.0	203.0	152.0	186.0	152.0	191.0
A	ICCS03011	NR	Greece	232.0	213.0	215.0	172.0	167.0	149.0	134.0	122.0	155.0	156.0	157.0	182.0	172.0	259.0	333.0	293.0
A	ICCS03011	NR	Spain	2437.0	2051.0	1578.0	1513.0	1280.0	1298.0	1239.0	1229.0	1249.0	1387.0	1700.0	1873.0	1596.0	2143.0	2865.0	4890.0
A	ICCS03011	NR	Finland	915.0	660.0	818.0	1039.0	1009.0	975.0	1009.0	1043.0	1160.0	1245.0	1393.0	1511.0	1518.0	1973.0	1823.0	2379.0
A	ICCS03011	NR	France	10277.0	9842.0	10108.0	10406.0	10885.0	11171.0	12157.0	12819.0	14340.0	16270.0	19155.0	22872.0	25550.0	33918.0	38118.0	41652.0
A	ICCS03011	NR	Croatia	188.0	129.0	141.0	122.0	126.0	274.0	335.0	258.0	318.0	246.0	297.0	472.0	302.0	451.0	357.0	422.0
A	ICCS03011	NR	Hungary	214.0	228.0	246.0	196.0	192.0	248.0	318.0	380.0	598.0	588.0	541.0	381.0	504.0	473.0	587.0	537.0
A	ICCS03011	NR	Ireland	331.0	364.0	468.0	446.0	457.0	391.0	480.0	666.0	696.0	839.0	1030.0	1065.0	1046.0	1110.0	1101.0	1004.0
A	ICCS03011	NR	Iceland	68.0	78.0	98.0	128.0	122.0	180.0	129.0	178.0	185.0	213.0	263.0	215.0	158.0	211.0	256.0	176.0
A	ICCS03011	NR	Liechtenstein	3.0	0.0	0.0	2.0	4.0	3.0	5.0	2.0	2.0	5.0	5.0	1.0	3.0	2.0	4.0	5.0
A	ICCS03011	NR	Lithuania	164.0	149.0	208.0	191.0	178.0	133.0	158.0	155.0	110.0	124.0	116.0	94.0	72.0	68.0	67.0	92.0
A	ICCS03011	NR	Luxembourg	57.0	56.0	66.0	70.0	76.0	89.0	73.0	68.0	106.0	84.0	76.0	116.0	104.0	110.0	131.0	146.0
A	ICCS03011	NR	Latvia	100.0	69.0	78.0	50.0	64.0	73.0	75.0	60.0	142.0	161.0	176.0	171.0	202.0	172.0	242.0	283.0
A	ICCS03011	NR	Montenegro	17.0	9.0	5.0	3.0	3.0	4.0	5.0	5.0	2.0	10.0	8.0	4.0	9.0	8.0	16.0	15.0
A	ICCS03011	NR	North Macedonia	41.0	37.0	28.0	41.0	43.0	38.0	45.0	41.0	36.0	35.0		35.0	38.0	25.0	18.0	33.0
A	ICCS03011	NR	Malta	19.0	12.0	11.0	18.0	13.0	15.0	11.0	23.0	27.0	19.0	18.0	31.0	17.0	32.0	39.0	63.0
A	ICCS03011	NR	Netherlands	1945.0	1920.0	1640.0	1565.0	1445.0	1245.0	1120.0	1265.0	1535.0	1760.0	1940.0	2055.0	2065.0	2405.0	2905.0	2415.0
A	ICCS03011	NR	Norway	1452.0	1481.0	1446.0	1621.0	1646.0	1594.0	1630.0	1904.0	2235.0	2308.0	2564.0	2197.0	2234.0	2471.0	2254.0	2325.0
A	ICCS03011	NR	Poland	1611.0	1530.0	1567.0	1498.0	1432.0	786.0	793.0	657.0	791.0	718.0	756.0	710.0	568.0	582.0	590.0	499.0
A	ICCS03011	NR	Portugal	314.0	377.0	424.0	374.0	375.0	345.0	374.0	375.0	335.0	408.0	421.0	431.0	315.0	397.0	519.0	494.0
A	ICCS03011	NR	Romania	1016.0	1007.0	897.0	780.0	895.0	978.0	875.0	1016.0	940.0	1385.0	1463.0	1561.0	1595.0	1950.0	2244.0	2660.0
A	ICCS03011	NR	Serbia	123.0	111.0	72.0	79.0	85.0	140.0	133.0	114.0	105.0	111.0	123.0	116.0	93.0	115.0	108.0	87.0
A	ICCS03011	NR	Sweden	4901.0	5453.0	5479.0	6059.0	5949.0	5634.0	6294.0	5544.0	6311.0	6969.0	7575.0	8271.0	8884.0	9314.0	9029.0	8908.0
A	ICCS03011	NR	Slovenia	230.0	285.0	314.0	274.0	227.0	225.0	161.0	128.0	165.0	158.0	138.0	182.0	146.0	174.0	218.0	258.0
A	ICCS03011	NR	Slovakia	152.0	142.0	117.0	150.0	88.0	91.0	86.0	87.0	82.0	96.0	99.0	97.0	92.0	92.0	107.0	100.0
A	ICCS03011	NR	England and Wales	13096.0	15074.0	15892.0	16038.0	16374.0	20751.0	29389.0	35901.0	41616.0	54045.0	58657.0					
A	ICCS03011	NR	Scotland	821.0	884.0	997.0	1183.0	1372.0	1690.0	1797.0	1692.0	1755.0	2136.0	2293.0					
A	ICCS03011	NR	Northern Ireland	368.0	422.0	498.0	548.0	503.0	543.0	687.0	753.0	829.0	952.0	1090.0					
A	ICCS03011	NR	Kosovo	50.0	44.0	33.0	24.0	33.0	32.0	29.0	31.0	28.0	29.0	32.0	50.0	60.0	100.0		
A	ICCS03011	P_HTHAB	Albania	1.23	1.07		0.78			1.41	2.46	1.53	1.49	1.46	2.69	2.28	2.3	2.04	1.81
A	ICCS03011	P_HTHAB	Austria	8.34	9.35	14.62	15.69	14.94	15.32	13.68	13.18	14.17	17.01	18.88	18.92	18.92	20.61	22.89	25.57
A	ICCS03011	P_HTHAB	Bosnia and Herzegovina	0.91	0.75	1.2	0.91	1.07											
A	ICCS03011	P_HTHAB	Belgium	30.29	29.31	30.52	30.88	30.69	29.97	28.51	28.75	30.44	32.83	33.93	36.85	34.72	39.91	40.25	37.55
A	ICCS03011	P_HTHAB	Bulgaria	3.48	3.29	2.84	2.13	2.55	2.25	2.04	1.65	1.78	2.0	1.6	1.87	1.57	1.16	1.4	1.16
A	ICCS03011	P_HTHAB	Switzerland	8.06	8.65	6.97	7.01	7.15	7.1	6.83	6.46	7.06	7.35	7.38	7.95	8.28	8.73	9.92	9.52
A	ICCS03011	P_HTHAB	Cyprus	4.38	3.39	4.39	5.36	3.6	2.66	1.98	2.48	2.59	2.22	3.24	1.83	3.15	6.14	6.3	4.32
A	ICCS03011	P_HTHAB	Czechia	5.11	4.6	5.6	6.44	6.37	5.6	6.36	5.67	6.15	5.65	6.14	6.41	5.98	14.21	16.29	16.14
A	ICCS03011	P_HTHAB	Germany	8.87	8.92	9.44	9.4	10.0	9.2	9.09	8.65	9.64	10.07	10.91	11.53	12.17	12.52	15.09	15.77
A	ICCS03011	P_HTHAB	Denmark	17.81	15.93	17.24	15.34	15.57	14.98	14.87	18.57	29.42	31.36	38.35	35.33	37.35	45.51	48.2	40.03
A	ICCS03011	P_HTHAB	Estonia	11.95	9.28	6.08	6.84	10.79	10.23	11.17	12.24	11.55	11.4	16.07	15.32	11.44	13.98	11.41	13.98
A	ICCS03011	P_HTHAB	Greece	2.07	1.92	1.93	1.55	1.51	1.35	1.23	1.12	1.44	1.45	1.46	1.7	1.6	2.43	3.18	2.81
A	ICCS03011	P_HTHAB	Spain	5.34	4.44	3.39	3.24	2.73	2.78	2.66	2.65	2.69	2.98	3.64	3.99	3.37	4.52	6.04	10.17
A	ICCS03011	P_HTHAB	Finland	17.26	12.39	15.29	19.33	18.68	17.97	18.51	19.06	21.14	22.62	25.27	27.38	27.47	35.65	32.86	42.76
A	ICCS03011	P_HTHAB	France	16.06	15.29	15.63	16.01	16.68	17.03	18.44	19.28	22.52	24.35	28.58	34.05	37.95	50.13	55.98	61.0
A	ICCS03011	P_HTHAB	Croatia	4.36	2.99	3.28	2.84	2.95	6.43	7.89	6.11	7.59	5.92	7.23	11.58	7.44	11.17	9.24	10.96
A	ICCS03011	P_HTHAB	Hungary	2.13	2.27	2.46	1.96	1.93	2.5	3.22	3.86	6.08	6.0	5.53	3.9	5.16	4.86	6.06	5.59
A	ICCS03011	P_HTHAB	Ireland	7.42	8.05	10.28	9.75	9.97	8.52	10.35	14.24	14.73	17.54	21.32	21.72	20.87	21.91	21.36	19.05
A	ICCS03011	P_HTHAB	Iceland	21.56	24.42	30.85	40.19	38.18	55.93	39.61	54.09	55.63	62.95	75.48	60.23	43.39	57.21	68.04	45.39
A	ICCS03011	P_HTHAB	Liechtenstein	8.49	0.0	0.0	5.53	10.97	8.14	13.47	5.35	5.32	13.22	13.12	2.61	7.74	5.12	10.18	12.6
A	ICCS03011	P_HTHAB	Lithuania	5.1	4.68	6.62	6.26	5.93	4.48	5.37	5.31	3.81	4.35	4.13	3.36	2.58	2.43	2.39	3.22
A	ICCS03011	P_HTHAB	Luxembourg	11.78	11.35	13.15	13.68	14.48	16.57	13.28	12.08	18.39	14.22	12.62	18.9	16.61	17.33	20.3	22.09
A	ICCS03011	P_HTHAB	Latvia	4.56	3.19	3.68	2.41	3.13	3.61	3.75	3.02	7.21	8.26	9.1	8.91	10.59	9.09	12.9	15.03
A	ICCS03011	P_HTHAB	Montenegro	2.76	1.46	0.81	0.48	0.48	0.64	0.8	0.8	0.32	1.61	1.29	0.64	1.45	1.29	2.59	2.43
A	ICCS03011	P_HTHAB	North Macedonia	2.0	1.81	1.36	1.99	2.09	1.84	2.18	1.98	1.74	1.69		1.69	1.83	1.21	0.98	1.8
A	ICCS03011	P_HTHAB	Malta	4.66	2.92	2.66	4.34	3.11	3.56	2.59	5.36	5.99	4.13	3.78	6.28	3.3	6.2	7.49	11.62
A	ICCS03011	P_HTHAB	Netherlands	11.86	11.65	9.89	9.4	8.64	7.42	7.25	7.48	9.04	10.3	11.29	11.89	11.86	13.76	16.51	13.56
A	ICCS03011	P_HTHAB	Norway	30.65	30.85	29.76	32.94	33.01	31.56	31.91	36.85	42.89	43.89	48.42	41.23	41.62	45.83	41.55	42.36
A	ICCS03011	P_HTHAB	Poland	4.23	4.01	4.12	3.94	3.76	2.07	2.09	1.73	2.08	1.89	1.99	1.87	1.5	1.54	1.57	1.36
A	ICCS03011	P_HTHAB	Portugal	2.98	3.57	4.01	3.54	3.56	3.29	3.59	3.61	3.24	3.96	4.09	4.19	3.06	3.86	5.01	4.7
A	ICCS03011	P_HTHAB	Romania	4.92	4.93	4.18	3.64	4.45	4.89	4.39	5.11	4.76	7.05	7.49	8.04	8.25	10.16	11.78	13.96
A	ICCS03011	P_HTHAB	Serbia	1.67	1.51	0.99	1.09	1.18	1.95	1.86	1.6	1.48	1.58	1.76	1.67	1.34	1.67	1.59	1.31
A	ICCS03011	P_HTHAB	Sweden	53.37	58.91	58.66	64.35	62.73	58.96	65.26	56.88	64.06	69.72	74.85	80.85	86.02	89.74	86.38	84.66
A	ICCS03011	P_HTHAB	Slovenia	11.44	14.02	15.34	13.36	11.04	10.93	7.81	6.2	7.99	7.65	6.68	8.75	6.97	8.25	10.35	12.19
A	ICCS03011	P_HTHAB	Slovakia	2.83	2.64	2.17	2.78	1.63	1.68	1.59	1.6	1.51	1.77	1.82	1.78	1.69	1.69	1.97	1.84
A	ICCS03011	P_HTHAB	England and Wales	23.98	27.39	28.65	28.67	29.05	36.56	51.4	62.28	71.59	92.29	99.48					
A	ICCS03011	P_HTHAB	Scotland	15.83	16.94	19.0	22.4	25.86	31.77	33.67	31.59	32.64	39.45	42.17					
A	ICCS03011	P_HTHAB	Northern Ireland	20.79	23.63	27.68	30.28	27.65	29.73	37.39	40.79	44.6	51.0	58.1					
A	ICCS03011	P_HTHAB	Kosovo	2.32	2.02	1.49	1.34					1.58	1.63	1.78	2.78	3.37			
A	ICCS03012	NR	Albania	18.0	29.0	36.0	22.0	23.0	50.0	56.0	78.0	76.0	70.0	67.0	77.0	54.0	47.0	83.0	69.0
A	ICCS03012	NR	Austria	3492.0	3057.0	2275.0	2643.0	2784.0	2153.0	2119.0	2009.0	2821.0	2417.0	2424.0	2360.0	2135.0	2209.0	2568.0	2805.0
A	ICCS03012	NR	Bosnia and Herzegovina							107.0	24.0	29.0		187.0	138.0	146.0	171.0	124.0	72.0
A	ICCS03012	NR	Belgium	7548.0	7457.0	7615.0	7903.0	7331.0	3813.0	3709.0	3657.0	4389.0	4907.0	4870.0	5417.0	5530.0	6259.0	6900.0	7211.0
A	ICCS03012	NR	Bulgaria	487.0	480.0	485.0	492.0	499.0	468.0	462.0	484.0			462.0	474.0	459.0	467.0	471.0	549.0
A	ICCS03012	NR	Switzerland		2322.0	1949.0	2264.0	2012.0	2125.0	2191.0	2178.0	2154.0	3136.0	665.0	626.0	683.0	720.0	752.0	676.0
A	ICCS03012	NR	Cyprus	63.0	51.0	43.0	2.0	2.0	1.0	2.0	0.0	2.0	1.0	1.0	1.0	2.0	8.0	0.0	29.0
A	ICCS03012	NR	Czechia	1151.0	1250.0	751.0	781.0	741.0	827.0	760.0	821.0	729.0	803.0	785.0	865.0	791.0	82.0	90.0	95.0
A	ICCS03012	NR	Germany	49492.0	41770.0	28842.0	28815.0	28246.0	27922.0	27614.0	27243.0	29247.0	26505.0	31549.0	31148.0	30957.0	31380.0	37132.0	39548.0
A	ICCS03012	NR	Denmark	837.0	793.0	1056.0	1013.0	1035.0	1004.0	1531.0	1560.0	2114.0	2992.0	3323.0	2844.0	3195.0	3685.0	3465.0	4391.0
A	ICCS03012	NR	Estonia	108.0	130.0	97.0	89.0	105.0	105.0	52.0	123.0	119.0	109.0	84.0	152.0	158.0	134.0	144.0	235.0
A	ICCS03012	NR	Greece	450.0	711.0	187.0	180.0	203.0	187.0	191.0	259.0	263.0	224.0	182.0	70.0	363.0	658.0	708.0	684.0
A	ICCS03012	NR	Spain	8451.0	7672.0	8376.0	8379.0	7728.0	7625.0	8229.0	6267.0	7477.0	8077.0	9912.0	11158.0	9516.0	12775.0	13924.0	14229.0
A	ICCS03012	NR	Finland	1796.0	1439.0	1566.0	2120.0	2225.0	2013.0	1816.0	1729.0	2028.0	1809.0	2144.0	2498.0	2544.0	3043.0	3285.0	3724.0
A	ICCS03012	NR	France	13754.0	13411.0	12855.0	13465.0	15898.0	16607.0	18802.0	20464.0	21124.0	23420.0	28581.0	32351.0	30826.0	40319.0	45235.0	47967.0
A	ICCS03012	NR	Croatia	577.0	535.0	256.0	256.0	217.0	302.0	269.0	347.0	358.0	230.0	244.0	351.0	265.0	393.0	333.0	359.0
A	ICCS03012	NR	Hungary	250.0	428.0	431.0	433.0	502.0	431.0	227.0	241.0								
A	ICCS03012	NR	Ireland	869.0	1082.0	1665.0	1361.0	1378.0	1387.0	1384.0	1404.0	1533.0	1692.0	1776.0	1793.0	1579.0	1881.0	2088.0	1938.0
A	ICCS03012	NR	Iceland						56.0	41.0	45.0	45.0	69.0	40.0	71.0	48.0	57.0	82.0	70.0
A	ICCS03012	NR	Italy	4893.0	4963.0	4813.0	4617.0	4689.0	4488.0	4257.0	4000.0								
A	ICCS03012	NR	Liechtenstein						39.0	14.0	16.0	7.0							
A	ICCS03012	NR	Lithuania	204.0	213.0	306.0	338.0	263.0	122.0	159.0	108.0	98.0	102.0	103.0	96.0	54.0	79.0	74.0	89.0
A	ICCS03012	NR	Luxembourg		304.0	260.0	284.0	322.0	316.0	362.0	288.0								
A	ICCS03012	NR	Latvia						304.0	369.0	243.0	83.0	112.0	133.0	136.0	115.0	173.0	169.0	280.0
A	ICCS03012	NR	Montenegro	23.0	38.0	39.0	21.0	21.0	19.0	26.0	21.0	16.0	7.0	13.0	28.0	14.0	24.0	20.0	25.0
A	ICCS03012	NR	North Macedonia						113.0										
A	ICCS03012	NR	Malta	61.0	70.0	80.0	51.0	69.0	79.0	66.0	81.0	61.0	59.0	75.0	88.0	72.0	106.0	102.0	94.0
A	ICCS03012	NR	Netherlands	8550.0	8325.0	2480.0	2175.0	2070.0	1950.0	1815.0	1710.0	2215.0	2200.0	2375.0	2245.0	1955.0	2265.0	2990.0	2550.0
A	ICCS03012	NR	Norway	1507.0	1445.0	1566.0	1663.0	1585.0	1631.0	1807.0	2118.0	2925.0	2897.0	2734.0	2491.0	2389.0	2799.0	2511.0	2490.0
A	ICCS03012	NR	Poland						434.0	384.0	421.0	513.0	456.0	417.0	576.0	360.0	353.0	358.0	400.0
A	ICCS03012	NR	Portugal	1937.0	2179.0	1782.0	1808.0	1759.0	1791.0	1957.0	2070.0	2138.0	2130.0	2042.0	2270.0	2119.0	2322.0	2505.0	2724.0
A	ICCS03012	NR	Romania	550.0	598.0	589.0	545.0	646.0	745.0	641.0	80.0	99.0	143.0	288.0	351.0	319.0	395.0	450.0	557.0
A	ICCS03012	NR	Serbia	277.0	301.0	381.0	378.0	310.0	121.0	155.0	134.0	178.0	202.0	338.0	443.0	393.0	546.0	376.0	450.0
A	ICCS03012	NR	Sweden	9157.0	9545.0	10058.0	10036.0	10225.0	8874.0	10213.0	9319.0	10966.0	11505.0	11291.0	11142.0	11567.0	12636.0	11305.0	10734.0
A	ICCS03012	NR	Slovenia	82.0	90.0	89.0	49.0	62.0	67.0	63.0	44.0	65.0	65.0	49.0	59.0	69.0	64.0	71.0	86.0
A	ICCS03012	NR	Slovakia						68.0	54.0	75.0	59.0	87.0	76.0	78.0	59.0	72.0	88.0	71.0
A	ICCS03012	NR	Turkey									5528.0	6325.0	7521.0	8481.0	7733.0	9026.0	9651.0	8508.0
A	ICCS03012	NR	England and Wales	22214.0	22233.0	23222.0	22260.0	22556.0	26115.0	34916.0	41404.0	46154.0	55805.0	59058.0					
A	ICCS03012	NR	Scotland	3690.0	3966.0	4235.0	5049.0	5362.0	3523.0	3831.0	4080.0	4404.0	4945.0	5256.0					
A	ICCS03012	NR	Northern Ireland	1409.0	1347.0	1370.0	1292.0	1356.0	987.0	1155.0	1302.0	1365.0	1415.0	1463.0					
A	ICCS03012	NR	Kosovo	111.0	93.0	89.0	101.0	109.0	48.0	54.0	55.0	56.0	50.0	46.0	61.0	56.0	73.0		
